season,week,gameday,game_type,home_team,away_team,home_score,away_score,home_rank,away_rank,location,notes,game_id
2016,3,2016-09-10,REG,Utah,Brigham Young,20.0,19.0,,,Home,Rice-Eccles Stadium - Salt Lake City Utah,2016_03_BrighamYoung_Utah
2016,3,2016-09-10,REG,Vanderbilt,Middle Tennessee State,47.0,24.0,,,Home,Vanderbilt Stadium - Nashville Tennessee,2016_03_MiddleTennesseeState_Vanderbilt
2016,3,2016-09-10,REG,Washington,Idaho,59.0,14.0,8.0,,Home,Husky Stadium - Seattle Washington,2016_03_Idaho_Washington
2016,3,2016-09-10,REG,West Virginia,Youngstown State,38.0,21.0,,,Home,Milan Puskar Stadium - Morgantown West Virginia,2016_03_YoungstownState_WestVirginia
2016,3,2016-09-10,REG,Western Michigan,North Carolina Central,70.0,21.0,,,Home,Waldo Stadium - Kalamazoo Michigan,2016_03_NorthCarolinaCentral_WesternMichigan
2016,3,2016-09-10,REG,Wisconsin,Akron,54.0,10.0,10.0,,Home,Camp Randall Stadium - Madison Wisconsin,2016_03_Akron_Wisconsin
2016,4,2016-09-15,REG,Cincinnati,Houston,16.0,40.0,,6.0,Home,Nippert Stadium - Cincinnati Ohio,2016_04_Houston_Cincinnati
2016,4,2016-09-16,REG,Rice,Baylor,10.0,38.0,,21.0,Home,Rice Stadium - Houston Texas,2016_04_Baylor_Rice
2016,4,2016-09-16,REG,Texas-San Antonio,Arizona State,28.0,32.0,,,Home,Alamodome - San Antonio Texas,2016_04_ArizonaState_TexasSanAntonio
2016,4,2016-09-16,REG,Utah State,Arkansas State,34.0,20.0,,,Home,Merlin Olsen Field at Maverik Stadium - Logan Utah,2016_04_ArkansasState_UtahState
2016,4,2016-09-17,REG,Appalachian State,Miami (FL),10.0,45.0,,25.0,Home,Kidd Brewer Stadium - Boone North Carolina,2016_04_MiamiFL_AppalachianState
2016,4,2016-09-17,REG,Arizona,Hawaii,47.0,28.0,,,Home,Arizona Stadium - Tucson Arizona,2016_04_Hawaii_Arizona
2016,4,2016-09-17,REG,Arkansas,Texas State,42.0,3.0,24.0,,Home,Donald W. Reynolds Razorback Stadium - Fayetteville Arkansas,2016_04_TexasState_Arkansas
2016,4,2016-09-17,REG,Auburn,Texas A&M,16.0,29.0,,17.0,Home,Jordan Hare Stadium - Auburn Alabama,2016_04_TexasAM_Auburn
2016,4,2016-09-17,REG,Ball State,Eastern Kentucky,41.0,14.0,,,Home,Scheumann Stadium - Muncie Indiana,2016_04_EasternKentucky_BallState
2016,4,2016-09-17,REG,Bowling Green,Middle Tennessee State,21.0,41.0,,,Home,Doyt L. Perry Stadium - Bowling Green Ohio,2016_04_MiddleTennesseeState_BowlingGreen
2016,4,2016-09-17,REG,Brigham Young,UCLA,14.0,17.0,,,Home,Lavell Edwards Stadium - Provo Utah,2016_04_UCLA_BrighamYoung
2016,4,2016-09-17,REG,California,Texas,50.0,43.0,,11.0,Home,Memorial Stadium - Berkeley California,2016_04_Texas_California
2016,4,2016-09-17,REG,Central Florida,Maryland,24.0,30.0,,,Home,Bright House Networks Stadium - Orlando Florida,2016_04_Maryland_CentralFlorida
2016,4,2016-09-17,REG,Central Michigan,Nevada-Las Vegas,44.0,21.0,,,Home,Kelly/Shorts Stadium - Mount Pleasant Michigan,2016_04_NevadaLasVegas_CentralMichigan
2016,4,2016-09-17,REG,Charlotte,Eastern Michigan,19.0,37.0,,,Home,Jerry Richardson Stadium - Charlotte North Carolina,2016_04_EasternMichigan_Charlotte
2016,4,2016-09-17,REG,Clemson,South Carolina State,59.0,0.0,5.0,,Home,Clemson Memorial Stadium - Clemson South Carolina,2016_04_SouthCarolinaState_Clemson
2016,4,2016-09-17,REG,Colorado State,Northern Colorado,47.0,21.0,,,Home,Sonny Lubick Field at Hughes Stadium - Fort Collins Colorado,2016_04_NorthernColorado_ColoradoState
2016,4,2016-09-17,REG,Connecticut,Virginia,13.0,10.0,,,Home,Rentschler Field - East Hartford Connecticut,2016_04_Virginia_Connecticut
2016,4,2016-09-17,REG,Florida,North Texas,32.0,0.0,23.0,,Home,Ben Hill Griffin Stadium - Gainesville Florida,2016_04_NorthTexas_Florida
2016,4,2016-09-17,REG,Georgia Southern,Louisiana-Monroe,23.0,21.0,,,Home,Allen E. Paulson Stadium - Statesboro Georgia,2016_04_LouisianaMonroe_GeorgiaSouthern
2016,4,2016-09-17,REG,Georgia Tech,Vanderbilt,38.0,7.0,,,Home,Bobby Dodd Stadium - Atlanta Georgia,2016_04_Vanderbilt_GeorgiaTech
2016,4,2016-09-17,REG,Illinois,Western Michigan,10.0,34.0,,,Home,Memorial Stadium - Champaign Illinois,2016_04_WesternMichigan_Illinois
2016,4,2016-09-17,REG,Iowa,North Dakota State,21.0,23.0,13.0,,Home,Kinnick Stadium - Iowa City Iowa,2016_04_NorthDakotaState_Iowa
2016,4,2016-09-17,REG,Jacksonville State,Coastal Carolina,27.0,26.0,,,Home,,2016_04_CoastalCarolina_JacksonvilleState
2016,4,2016-09-17,REG,Kansas State,Florida Atlantic,63.0,7.0,,,Home,Bill Snyder Family Football Stadium - Manhattan Kansas,2016_04_FloridaAtlantic_KansasState
2016,4,2016-09-17,REG,Kent State,Monmouth,27.0,7.0,,,Home,Dix Stadium - Kent Ohio,2016_04_Monmouth_KentState
2016,4,2016-09-17,REG,Kentucky,New Mexico State,62.0,42.0,,,Home,Commonwealth Stadium - Lexington Kentucky,2016_04_NewMexicoState_Kentucky
2016,4,2016-09-17,REG,Louisiana,South Alabama,28.0,23.0,,,Home,Cajun Field - Lafayette Louisiana,2016_04_SouthAlabama_Louisiana
2016,4,2016-09-17,REG,Louisiana State,Mississippi State,23.0,20.0,20.0,,Home,Tiger Stadium - Baton Rouge Louisiana,2016_04_MississippiState_LouisianaState
2016,4,2016-09-17,REG,Louisville,Florida State,63.0,20.0,10.0,2.0,Home,Papa John's Cardinal Stadium - Louisville Kentucky,2016_04_FloridaState_Louisville
2016,4,2016-09-17,REG,Marshall,Akron,38.0,65.0,,,Home,Joan C. Edwards Stadium - Huntington West Virginia,2016_04_Akron_Marshall
2016,4,2016-09-17,REG,Massachusetts,Florida International,21.0,13.0,,,Home,Warren McGuirk Alumni Stadium - Amherst Massachusetts,2016_04_FloridaInternational_Massachusetts
2016,4,2016-09-17,REG,Memphis,Kansas,43.0,7.0,,,Home,Liberty Bowl Memorial Stadium - Memphis Tennessee,2016_04_Kansas_Memphis
2016,4,2016-09-17,REG,Miami (OH),Western Kentucky,24.0,31.0,,,Home,Fred Yager Stadium - Oxford Ohio,2016_04_WesternKentucky_MiamiOH
2016,4,2016-09-17,REG,Michigan,Colorado,45.0,28.0,4.0,,Home,Michigan Stadium - Ann Arbor Michigan,2016_04_Colorado_Michigan
2016,4,2016-09-17,REG,Mississippi,Alabama,43.0,48.0,19.0,1.0,Home,Vaught-Hemingway Stadium - Oxford Mississippi,2016_04_Alabama_Mississippi
2016,4,2016-09-17,REG,Missouri,Georgia,27.0,28.0,,16.0,Home,Faurot Field - Columbia Missouri,2016_04_Georgia_Missouri
2016,4,2016-09-17,REG,Nebraska,Oregon,35.0,32.0,,22.0,Home,Memorial Stadium - Lincoln Nebraska,2016_04_Oregon_Nebraska
2016,4,2016-09-17,REG,Nevada,Buffalo,38.0,14.0,,,Home,MacKay Stadium - Reno Nevada,2016_04_Buffalo_Nevada
2016,4,2016-09-17,REG,North Carolina,James Madison,56.0,28.0,,,Home,Kenan Memorial Stadium - Chapel Hill North Carolina,2016_04_JamesMadison_NorthCarolina
2016,4,2016-09-17,REG,North Carolina State,Old Dominion,49.0,22.0,,,Home,Carter Finley Stadium - Raleigh North Carolina,2016_04_OldDominion_NorthCarolinaState
2016,4,2016-09-17,REG,Northern Illinois,San Diego State,28.0,42.0,,,Home,Huskie Stadium - DeKalb Illinois,2016_04_SanDiegoState_NorthernIllinois
2016,4,2016-09-17,REG,Northwestern,Duke,24.0,13.0,,,Home,Ryan Field - Evanston Illinois,2016_04_Duke_Northwestern
2016,4,2016-09-17,REG,Notre Dame,Michigan State,28.0,36.0,18.0,12.0,Home,Notre Dame Stadium - South Bend Indiana,2016_04_MichiganState_NotreDame
2016,4,2016-09-17,REG,Oklahoma,Ohio State,24.0,45.0,14.0,3.0,Home,Gaylord Family - Oklahoma Memorial Stadium - Norman Oklahoma,2016_04_OhioState_Oklahoma
2016,4,2016-09-17,REG,Oklahoma State,Pittsburgh,45.0,38.0,,,Home,Boone Pickens Stadium - Stillwater Oklahoma,2016_04_Pittsburgh_OklahomaState
2016,4,2016-09-17,REG,Oregon State,Idaho State,37.0,7.0,,,Home,Reser Stadium - Corvallis Oregon,2016_04_IdahoState_OregonState
2016,4,2016-09-17,REG,Penn State,Temple,34.0,27.0,,,Home,Beaver Stadium - University Park Pennsylvania,2016_04_Temple_PennState
2016,4,2016-09-17,REG,Rutgers,New Mexico,37.0,28.0,,,Home,High Points Solutions Stadium - Piscataway New Jersey,2016_04_NewMexico_Rutgers
2016,4,2016-09-17,REG,San Jose State,Utah,17.0,34.0,,,Home,CEFCU Stadium - San Jose California,2016_04_Utah_SanJoseState
2016,4,2016-09-17,REG,South Carolina,East Carolina,20.0,15.0,,,Home,Williams-Brice Stadium - Columbia South Carolina,2016_04_EastCarolina_SouthCarolina
2016,4,2016-09-17,REG,Southern Methodist,Liberty,29.0,14.0,,,Home,Gerald J. Ford Stadium - Dallas Texas,2016_04_Liberty_SouthernMethodist
2016,4,2016-09-17,REG,Southern Mississippi,Troy,31.0,37.0,,,Home,M.M. Roberts Stadium - Hattiesburg Mississippi,2016_04_Troy_SouthernMississippi
2016,4,2016-09-17,REG,Stanford,Southern California,27.0,10.0,7.0,,Home,Stanford Stadium - Stanford California,2016_04_SouthernCalifornia_Stanford
2016,4,2016-09-17,REG,Syracuse,South Florida,20.0,45.0,,,Home,Carrier Dome - Syracuse New York,2016_04_SouthFlorida_Syracuse
2016,4,2016-09-17,REG,Tennessee,Ohio,28.0,19.0,15.0,,Home,Neyland Stadium - Knoxville Tennessee,2016_04_Ohio_Tennessee
2016,4,2016-09-17,REG,Texas Christian,Iowa State,41.0,20.0,,,Home,Amon G. Carter Stadium - Fort Worth Texas,2016_04_IowaState_TexasChristian
2016,4,2016-09-17,REG,Texas Tech,Louisiana Tech,59.0,45.0,,,Home,Jones AT&T Stadium - Lubbock Texas,2016_04_LouisianaTech_TexasTech
2016,4,2016-09-17,REG,Texas-El Paso,Army,14.0,66.0,,,Home,Sun Bowl Stadium - El Paso Texas,2016_04_Army_TexasElPaso
2016,4,2016-09-17,REG,Toledo,Fresno State,52.0,17.0,,,Home,Glass Bowl - Toledo Ohio,2016_04_FresnoState_Toledo
2016,4,2016-09-17,REG,Tulane,Navy,14.0,21.0,,,Home,Yulman Stadium - New Orleans Louisiana,2016_04_Navy_Tulane
2016,4,2016-09-17,REG,Tulsa,North Carolina A&T,58.0,21.0,,,Home,Chapman Stadium - Tulsa Oklahoma,2016_04_NorthCarolinaAT_Tulsa
2016,4,2016-09-17,REG,Virginia Tech,Boston College,49.0,0.0,,,Home,Lane Stadium - Blacksburg Virginia,2016_04_BostonCollege_VirginiaTech
2016,4,2016-09-17,REG,Wake Forest,Delaware,38.0,21.0,,,Home,BB&T Field - Winston-Salem North Carolina,2016_04_Delaware_WakeForest
2016,4,2016-09-17,REG,Washington,Portland State,41.0,3.0,8.0,,Home,Husky Stadium - Seattle Washington,2016_04_PortlandState_Washington
2016,4,2016-09-17,REG,Washington State,Idaho,56.0,6.0,,,Home,Martin Stadium - Pullman Washington,2016_04_Idaho_WashingtonState
2016,4,2016-09-17,REG,Wisconsin,Georgia State,23.0,17.0,9.0,,Home,Camp Randall Stadium - Madison Wisconsin,2016_04_GeorgiaState_Wisconsin
2016,4,2016-09-17,REG,Wyoming,California-Davis,45.0,22.0,,,Home,War Memorial Stadium - Laramie Wyoming,2016_04_CaliforniaDavis_Wyoming
2016,5,2016-09-22,REG,Georgia Tech,Clemson,7.0,26.0,,5.0,Home,Bobby Dodd Stadium - Atlanta Georgia,2016_05_Clemson_GeorgiaTech
2016,5,2016-09-23,REG,Eastern Michigan,Wyoming,27.0,24.0,,,Home,Rynearson Stadium - Ypsilanti Michigan,2016_05_Wyoming_EasternMichigan
2016,5,2016-09-23,REG,Southern Methodist,Texas Christian,3.0,33.0,,,Home,Gerald J. Ford Stadium - Dallas Texas,2016_05_TexasChristian_SouthernMethodist
2016,5,2016-09-23,REG,Utah,Southern California,31.0,27.0,24.0,,Home,Rice-Eccles Stadium - Salt Lake City Utah,2016_05_SouthernCalifornia_Utah
2016,5,2016-09-24,REG,Akron,Appalachian State,38.0,45.0,,,Home,InfoCision Stadium - Akron Ohio,2016_05_AppalachianState_Akron
2016,5,2016-09-24,REG,Alabama,Kent State,48.0,0.0,1.0,,Home,Bryant-Denny Stadium - Tuscaloosa Alabama,2016_05_KentState_Alabama
2016,5,2016-09-24,REG,Arizona,Washington,28.0,35.0,,9.0,Home,Arizona Stadium - Tucson Arizona,2016_05_Washington_Arizona
2016,5,2016-09-24,REG,Arizona State,California,51.0,41.0,,,Home,Sun Devil Stadium - Tempe Arizona,2016_05_California_ArizonaState
2016,5,2016-09-24,REG,Arkansas State,Central Arkansas,23.0,28.0,,,Home,Centennial Bank Stadium - Jonesboro Arkansas,2016_05_CentralArkansas_ArkansasState
2016,5,2016-09-24,REG,Auburn,Louisiana State,18.0,13.0,,18.0,Home,Jordan Hare Stadium - Auburn Alabama,2016_05_LouisianaState_Auburn
2016,5,2016-09-24,REG,Baylor,Oklahoma State,35.0,24.0,16.0,,Home,McLane Stadium - Waco Texas,2016_05_OklahomaState_Baylor
2016,5,2016-09-24,REG,Boston College,Wagner,42.0,10.0,,,Home,Alumni Stadium - Chestnut Hill Massachusetts,2016_05_Wagner_BostonCollege
2016,5,2016-09-24,REG,Buffalo,Army,23.0,20.0,,,Home,University of Buffalo Stadium - Buffalo New York,2016_05_Army_Buffalo
2016,5,2016-09-24,REG,Cincinnati,Miami (OH),27.0,20.0,,,Home,Nippert Stadium - Cincinnati Ohio,2016_05_MiamiOH_Cincinnati
2016,5,2016-09-24,REG,Coastal Carolina,Furman,41.0,21.0,,,Home,,2016_05_Furman_CoastalCarolina
2016,5,2016-09-24,REG,Connecticut,Syracuse,24.0,31.0,,,Home,Rentschler Field - East Hartford Connecticut,2016_05_Syracuse_Connecticut
2016,5,2016-09-24,REG,Florida Atlantic,Ball State,27.0,31.0,,,Home,FAU Football Stadium - Boca Raton Florida,2016_05_BallState_FloridaAtlantic
2016,5,2016-09-24,REG,Florida International,Central Florida,14.0,53.0,,,Home,FIU Stadium - Miami Florida,2016_05_CentralFlorida_FloridaInternational
2016,5,2016-09-24,REG,Fresno State,Tulsa,41.0,48.0,,,Home,Bulldog Stadium - Fresno California,2016_05_Tulsa_FresnoState
2016,5,2016-09-24,REG,Indiana,Wake Forest,28.0,33.0,,,Home,Memorial Stadium - Bloomington Indiana,2016_05_WakeForest_Indiana
2016,5,2016-09-24,REG,Iowa State,San Jose State,44.0,10.0,,,Home,Jack Trice Stadium - Ames Iowa,2016_05_SanJoseState_IowaState
2016,5,2016-09-24,REG,Kansas State,Missouri State,35.0,0.0,,,Home,Bill Snyder Family Football Stadium - Manhattan Kansas,2016_05_MissouriState_KansasState
2016,5,2016-09-24,REG,Kentucky,South Carolina,17.0,10.0,,,Home,Commonwealth Stadium - Lexington Kentucky,2016_05_SouthCarolina_Kentucky
2016,5,2016-09-24,REG,Marshall,Louisville,28.0,59.0,,3.0,Home,Joan C. Edwards Stadium - Huntington West Virginia,2016_05_Louisville_Marshall
2016,5,2016-09-24,REG,Massachusetts,Mississippi State,35.0,47.0,,,Home,Gillette Stadium - Foxborough Massachusetts,2016_05_MississippiState_Massachusetts
2016,5,2016-09-24,REG,Memphis,Bowling Green,77.0,3.0,,,Home,Liberty Bowl Memorial Stadium - Memphis Tennessee,2016_05_BowlingGreen_Memphis
2016,5,2016-09-24,REG,Michigan,Penn State,49.0,10.0,4.0,,Home,Michigan Stadium - Ann Arbor Michigan,2016_05_PennState_Michigan
2016,5,2016-09-24,REG,Michigan State,Wisconsin,6.0,30.0,8.0,11.0,Home,Spartan Stadium - East Lansing Michigan,2016_05_Wisconsin_MichiganState
2016,5,2016-09-24,REG,Middle Tennessee State,Louisiana Tech,38.0,34.0,,,Home,"Johnny ""Red"" Floyd Stadium - Murfreesboro Tennessee",2016_05_LouisianaTech_MiddleTennesseeState
2016,5,2016-09-24,REG,Minnesota,Colorado State,31.0,24.0,,,Home,TCF Bank Stadium - Minneapolis Minnesota,2016_05_ColoradoState_Minnesota
2016,5,2016-09-24,REG,Mississippi,Georgia,45.0,14.0,23.0,12.0,Home,Vaught-Hemingway Stadium - Oxford Mississippi,2016_05_Georgia_Mississippi
2016,5,2016-09-24,REG,Missouri,Delaware State,79.0,0.0,,,Home,Faurot Field - Columbia Missouri,2016_05_DelawareState_Missouri
2016,5,2016-09-24,REG,Nevada-Las Vegas,Idaho,30.0,33.0,,,Home,Sam Boyd Stadium - Las Vegas Nevada,2016_05_Idaho_NevadaLasVegas
2016,5,2016-09-24,REG,North Carolina,Pittsburgh,37.0,36.0,,,Home,Kenan Memorial Stadium - Chapel Hill North Carolina,2016_05_Pittsburgh_NorthCarolina
2016,5,2016-09-24,REG,Northern Illinois,Western Illinois,23.0,28.0,,,Home,Huskie Stadium - DeKalb Illinois,2016_05_WesternIllinois_NorthernIllinois
2016,5,2016-09-24,REG,Northwestern,Nebraska,13.0,24.0,,20.0,Home,Ryan Field - Evanston Illinois,2016_05_Nebraska_Northwestern
2016,5,2016-09-24,REG,Notre Dame,Duke,35.0,38.0,,,Home,Notre Dame Stadium - South Bend Indiana,2016_05_Duke_NotreDame
2016,5,2016-09-24,REG,Ohio,Gardner-Webb,37.0,21.0,,,Home,Peden Stadium - Athens Ohio,2016_05_GardnerWebb_Ohio
2016,5,2016-09-24,REG,Old Dominion,Texas-San Antonio,33.0,19.0,,,Home,S.B. Ballard Stadium - Norfolk Virginia,2016_05_TexasSanAntonio_OldDominion
2016,5,2016-09-24,REG,Oregon,Colorado,38.0,41.0,,,Home,Autzen Stadium - Eugene Oregon,2016_05_Colorado_Oregon
2016,5,2016-09-24,REG,Oregon State,Boise State,24.0,38.0,,,Home,Reser Stadium - Corvallis Oregon,2016_05_BoiseState_OregonState
2016,5,2016-09-24,REG,Purdue,Nevada,24.0,14.0,,,Home,Ross Ade Stadium - West Lafayette Indiana,2016_05_Nevada_Purdue
2016,5,2016-09-24,REG,Rice,North Texas,35.0,42.0,,,Home,Rice Stadium - Houston Texas,2016_05_NorthTexas_Rice
2016,5,2016-09-24,REG,Rutgers,Iowa,7.0,14.0,,,Home,High Points Solutions Stadium - Piscataway New Jersey,2016_05_Iowa_Rutgers
2016,5,2016-09-24,REG,South Alabama,Nicholls State,41.0,40.0,,,Home,Ladd-Peebles Stadium - Mobile Alabama,2016_05_NichollsState_SouthAlabama
2016,5,2016-09-24,REG,South Florida,Florida State,35.0,55.0,,13.0,Home,Raymond James Stadium - Tampa Florida,2016_05_FloridaState_SouthFlorida
2016,5,2016-09-24,REG,Temple,Charlotte,48.0,20.0,,,Home,Lincoln Financial Field - Philadelphia Pennsylvania,2016_05_Charlotte_Temple
2016,5,2016-09-24,REG,Tennessee,Florida,38.0,28.0,14.0,19.0,Home,Neyland Stadium - Knoxville Tennessee,2016_05_Florida_Tennessee
2016,5,2016-09-24,REG,Texas A&M,Arkansas,45.0,24.0,10.0,17.0,Neutral,AT&T Stadium - Arlington Texas,2016_05_Arkansas_TexasAM
2016,5,2016-09-24,REG,Texas State,Houston,3.0,64.0,,6.0,Home,Bobcat Stadium - San Marcos Texas,2016_05_Houston_TexasState
2016,5,2016-09-24,REG,Texas-El Paso,Southern Mississippi,7.0,34.0,,,Home,Sun Bowl Stadium - El Paso Texas,2016_05_SouthernMississippi_TexasElPaso
2016,5,2016-09-24,REG,Troy,New Mexico State,52.0,6.0,,,Home,Veterans Memorial Stadium - Troy Alabama,2016_05_NewMexicoState_Troy
2016,5,2016-09-24,REG,Tulane,Louisiana,41.0,39.0,,,Home,Yulman Stadium - New Orleans Louisiana,2016_05_Louisiana_Tulane
2016,5,2016-09-24,REG,UCLA,Stanford,13.0,22.0,,7.0,Home,Rose Bowl - Pasadena California,2016_05_Stanford_UCLA
2016,5,2016-09-24,REG,Utah State,Air Force,20.0,27.0,,,Home,Merlin Olsen Field at Maverik Stadium - Logan Utah,2016_05_AirForce_UtahState
2016,5,2016-09-24,REG,Virginia,Central Michigan,49.0,35.0,,,Home,Scott Stadium - Charlottesville Virginia,2016_05_CentralMichigan_Virginia
2016,5,2016-09-24,REG,Virginia Tech,East Carolina,54.0,17.0,,,Home,Lane Stadium - Blacksburg Virginia,2016_05_EastCarolina_VirginiaTech
2016,5,2016-09-24,REG,West Virginia,Brigham Young,35.0,32.0,,,Neutral,FedEx Field - Landover Maryland,2016_05_BrighamYoung_WestVirginia
2016,5,2016-09-24,REG,Western Kentucky,Vanderbilt,30.0,31.0,,,Home,Houchens Industries-L.T. Smith Stadium - Bowling Green Kentucky,2016_05_Vanderbilt_WesternKentucky
2016,5,2016-09-24,REG,Western Michigan,Georgia Southern,49.0,31.0,,,Home,Waldo Stadium - Kalamazoo Michigan,2016_05_GeorgiaSouthern_WesternMichigan
2016,6,2016-09-29,REG,Houston,Connecticut,42.0,14.0,6.0,,Home,TDECU Stadium - Houston Texas,2016_06_Connecticut_Houston
2016,6,2016-09-29,REG,Texas Tech,Kansas,55.0,19.0,,,Home,Jones AT&T Stadium - Lubbock Texas,2016_06_Kansas_TexasTech
2016,6,2016-09-30,REG,Brigham Young,Toledo,55.0,53.0,,,Home,Lavell Edwards Stadium - Provo Utah,2016_06_Toledo_BrighamYoung
2016,6,2016-09-30,REG,Washington,Stanford,44.0,6.0,10.0,7.0,Home,Husky Stadium - Seattle Washington,2016_06_Stanford_Washington
2016,6,2016-10-01,REG,Air Force,Navy,28.0,14.0,,,Home,Falcon Stadium - Colorado Springs Colorado,2016_06_Navy_AirForce
2016,6,2016-10-01,REG,Alabama,Kentucky,34.0,6.0,1.0,,Home,Bryant-Denny Stadium - Tuscaloosa Alabama,2016_06_Kentucky_Alabama
2016,6,2016-10-01,REG,Appalachian State,Georgia State,17.0,3.0,,,Home,Kidd Brewer Stadium - Boone North Carolina,2016_06_GeorgiaState_AppalachianState
2016,6,2016-10-01,REG,Arkansas,Alcorn State,52.0,10.0,20.0,,Home,War Memorial Stadium - Little Rock Arkansas,2016_06_AlcornState_Arkansas
2016,6,2016-10-01,REG,Auburn,Louisiana-Monroe,58.0,7.0,,,Home,Jordan Hare Stadium - Auburn Alabama,2016_06_LouisianaMonroe_Auburn
2016,6,2016-10-01,REG,Ball State,Northern Illinois,24.0,31.0,,,Home,Scheumann Stadium - Muncie Indiana,2016_06_NorthernIllinois_BallState
2016,6,2016-10-01,REG,Boise State,Utah State,21.0,10.0,24.0,,Home,Albertsons Stadium - Boise Idaho,2016_06_UtahState_BoiseState
2016,6,2016-10-01,REG,Boston College,Buffalo,35.0,3.0,,,Home,Alumni Stadium - Chestnut Hill Massachusetts,2016_06_Buffalo_BostonCollege
2016,6,2016-10-01,REG,Bowling Green,Eastern Michigan,25.0,28.0,,,Home,Doyt L. Perry Stadium - Bowling Green Ohio,2016_06_EasternMichigan_BowlingGreen
2016,6,2016-10-01,REG,California,Utah,28.0,23.0,,18.0,Home,Memorial Stadium - Berkeley California,2016_06_Utah_California
2016,6,2016-10-01,REG,Central Michigan,Western Michigan,10.0,49.0,,,Home,Kelly/Shorts Stadium - Mount Pleasant Michigan,2016_06_WesternMichigan_CentralMichigan
2016,6,2016-10-01,REG,Charlotte,Old Dominion,17.0,52.0,,,Home,Jerry Richardson Stadium - Charlotte North Carolina,2016_06_OldDominion_Charlotte
2016,6,2016-10-01,REG,Cincinnati,South Florida,20.0,45.0,,,Home,Nippert Stadium - Cincinnati Ohio,2016_06_SouthFlorida_Cincinnati
2016,6,2016-10-01,REG,Clemson,Louisville,42.0,36.0,5.0,3.0,Home,Clemson Memorial Stadium - Clemson South Carolina,2016_06_Louisville_Clemson
2016,6,2016-10-01,REG,Coastal Carolina,Charleston Southern,58.0,59.0,,,Home,,2016_06_CharlestonSouthern_CoastalCarolina
2016,6,2016-10-01,REG,Colorado,Oregon State,47.0,6.0,,,Home,Folsom Field - Boulder Colorado,2016_06_OregonState_Colorado
2016,6,2016-10-01,REG,Colorado State,Wyoming,17.0,38.0,,,Home,Sonny Lubick Field at Hughes Stadium - Fort Collins Colorado,2016_06_Wyoming_ColoradoState
2016,6,2016-10-01,REG,Duke,Virginia,20.0,34.0,,,Home,Wallace Wade Stadium - Durham North Carolina,2016_06_Virginia_Duke
2016,6,2016-10-01,REG,East Carolina,Central Florida,29.0,47.0,,,Home,Dowdy-Ficklen Stadium - Greenville North Carolina,2016_06_CentralFlorida_EastCarolina
2016,6,2016-10-01,REG,Florida International,Florida Atlantic,33.0,31.0,,,Home,FIU Stadium - Miami Florida,2016_06_FloridaAtlantic_FloridaInternational
2016,6,2016-10-01,REG,Florida State,North Carolina,35.0,37.0,12.0,,Home,Doak Campbell Stadium - Tallahassee Florida,2016_06_NorthCarolina_FloridaState
2016,6,2016-10-01,REG,Georgia,Tennessee,31.0,34.0,25.0,11.0,Home,Sanford Stadium - Athens Georgia,2016_06_Tennessee_Georgia
2016,6,2016-10-01,REG,Georgia Tech,Miami (FL),21.0,35.0,,14.0,Home,Bobby Dodd Stadium - Atlanta Georgia,2016_06_MiamiFL_GeorgiaTech
2016,6,2016-10-01,REG,Hawaii,Nevada,38.0,17.0,,,Home,Hawaiian Tel Federal Credit Union Field at Aloha Stadium - Honolulu Hawaii,2016_06_Nevada_Hawaii
