retro_id,mlbam_id,bbref_id,name_first,name_last
roe-c001,475054,roech01,Chaz,Roe
roe-c101,121370,roecl01,Clay,Roe
roe-p101,121369,roepr01,Preacher,Roe
roe-r901,,,Rocky,Roe
roebe101,121371,roebued01,Ed,Roebuck
roeng001,121372,roeniga01,Gary,Roenicke
roenj001,502158,roenijo01,Josh,Roenicke
roenr001,121373,roeniro01,Ron,Roenicke
roesb901,,,Bob,Roesner
roesm001,121374,roeslmi01,Mike,Roesler
roesp801,,,Pat,Roessler
roete101,121377,roetzed01,Ed,Roetz
roeto101,121375,roettos01,Oscar,Roettger
roetw101,121376,roettwa01,Wally,Roettger
rogab101,,roganbu99,Bullet,Rogan
rogaj101,121378,rogaljo01,Joe,Rogalski
rogeb001,446910,rogerbr01,Brian,Rogers
rogeb101,121388,rogerbu01,Buck,Rogers
rogeb102,121379,rogelbi01,Billy,Rogell
rogee001,407855,rogered01,Eddie,Rogers
rogee002,469134,rogeres01,Esmil,Rogers
rogee101,121381,rogerem01,Emmett,Rogers
rogef101,121382,rogerfr01,Fraley,Rogers
rogeg901,,,George,Rogers
rogej001,121384,rogerji02,Jimmy,Rogers
rogej002,595386,rogerja02,Jason,Rogers
rogej003,642028,rogerjo01,Josh,Rogers
rogej004,668670,rogerja03,Jake,Rogers
rogej101,121385,rogerja01,Jay,Rogers
rogej102,121383,rogerji01,Jim,Rogers
rogek001,121386,rogerke01,Kenny,Rogers
rogek002,121380,rogerke02,Kevin,Rogers
rogel101,121387,rogerle01,Lee,Rogers
rogem001,449161,rogerma01,Mark,Rogers
rogem901,,,Mort,Rogers
rogen101,817458,rogerna01,Nat,Rogers
rogep101,121389,rogerpa01,Packy,Rogers
roges001,121390,rogerst01,Steve,Rogers
roget001,573124,rogerta01,Taylor,Rogers
roget002,643511,rogerty01,Tyler,Rogers
roget003,669432,rogertr01,Trevor,Rogers
roget101,121391,rogerto01,Tom,Rogers
roggc101,121392,roggecl01,Clint,Rogge
roggg101,121393,roggega01,Garry,Roggenburk
rogom101,121394,rogodmi01,Mike,Rogodzinski
rogos101,121395,rogovsa01,Saul,Rogovin
rohdd001,121396,rohdeda01,Dave,Rohde
roheg101,121397,rohege01,George,Rohe
rohlr001,489262,rohliry01,Ryan,Rohlinger
rohnd001,121398,rohnda01,Dan,Rohn
rohrb101,121400,rohrbi01,Billy,Rohr
rohrd001,121401,rohrmda01,Dan,Rohrmeier
rohrl101,121399,rohrle01,Les,Rohr
rohwr101,121402,rohwera01,Ray,Rohwer
roigt101,121403,roigto01,Tony,Roig
rojac101,121406,rojasco01,Cookie,Rojas
rojae801,427436,,Euky,Rojas
rojaj001,668942,rojasjo01,Josh,Rojas
rojaj002,670351,rojasjo02,José,Rojas
rojaj003,679032,rojasjo03,Johan,Rojas
rojal801,467588,rojaslu99,Luis,Rojas
rojam001,121404,rojasme01,Mel,Rojas
rojam002,500743,rojasmi02,Miguel,Rojas
rojam101,121405,rojasmi01,Minnie,Rojas
rojam801,492527,,Mike,Rojas
rojar101,817457,rojasra01,Ramón,Rojas
rojes101,121407,rojekst01,Stan,Rojek
rojoj101,817452,rojoju01,Julio,Rojo
rolaj101,121408,rolanji01,Jim,Roland
roles001,121409,rolensc01,Scott,Rolen
rolfr101,121410,rolfere01,Red,Rolfe
rolin001,150372,rolisna01,Nate,Rolison
rolir001,669020,rolisry01,Ryan,Rolison
rollc001,676896,rollech01,Chris,Roller
rollc101,817453,rollica01,Carl,Rolling
rolld001,150390,rollsda01,Damian,Rolls
rolld002,543716,rollida01,David,Rollins
rollj001,276519,rolliji01,Jimmy,Rollins
rollr101,121413,rolliri01,Rich,Rollins
rollr102,121411,rollira01,Ray,Rolling
rollr103,121412,rollire01,Red,Rollings
rollu901,,,,Roll
rollw101,121414,rollibi01,Bill,Rollinson
rom-d001,680723,romdr01,Drew,Rom
romab101,121416,romanbi01,Bill,Roman
romaj001,121415,romanjo02,José,Román
romaj002,400099,romanja01,Jason,Romano
romaj003,457449,romakja01,Jamie,Romak
romaj004,605447,romanjo03,Jordan,Romano
romaj101,121419,romanjo01,John,Romano
romaj102,121418,romanji01,Jim,Romano
romaj103,817454,,Jesús,Romagosa
romam001,237334,romanmi01,Mike,Romano
romar001,121417,romanro01,Ron,Romanick
romas001,607219,romansa01,Sal,Romano
romat001,121420,romanto01,Tom,Romano
rombb101,817450,rombybo01,Bob,Romby
rombd101,121421,rombedu01,Dutch,Romberger
romea001,464900,romeral01,Alex,Romero
romed001,456630,romerda01,Davis,Romero
romee001,121423,romered01,Ed,Romero
romee002,544836,romeren01,Enny,Romero
romef001,622864,romerfe01,Fernando,Romero
romej001,240694,romerj.01,J. C.,Romero
romej002,668941,romerjo01,JoJo,Romero
romej003,664584,romerjh01,Jhon,Romero
romem001,121422,romerma01,Mandy,Romero
romen001,462962,romerni01,Niuman,Romero
romer001,121424,romerra01,Ramón,Romero
romer002,460069,romerri01,Ricky,Romero
romes001,552662,romerst01,Stefen,Romero
romes002,656913,romerse01,Seth,Romero
romet001,676720,romerto01,Tommy,Romero
romia001,461865,rominan01,Andrew,Romine
romia002,519222,rominau01,Austin,Romine
romik001,121425,rominke01,Kevin,Romine
romme101,121426,rommeed01,Eddie,Rommel
romod001,691011,romodr01,Drew,Romo
romoe101,121427,romoen01,Enrique,Romo
romoj101,121429,romonjo01,John,Romonosky
romos001,489265,romose01,Sergio,Romo
romov101,121428,romovi01,Vicente,Romo
ronam001,121430,ronanma01,Marc,Ronan
ronda001,667373,rondoan01,Angel,Rondón
rondb001,541652,rondobr01,Bruce,Rondón
rondg101,121432,rondogi01,Gil,Rondón
rondh001,444468,rondohe01,Héctor,Rondón
rondh101,121431,rondehe01,Henri,Rondeau
rondj001,504083,rondojo01,Jorge,Rondon
rondj002,602922,rondojo02,José,Rondón
ronem001,425662,roneyma01,Matt,Roney
roofg101,121433,roofge01,Gene,Roof
roofp101,121434,roofph01,Phil,Roof
rookb001,667670,rookebr01,Brent,Rooker
rookg101,121436,rooksge01,George,Rooks
rookj101,121435,rookeji01,Jim,Rooker
roomr001,121437,roomero01,Rolando,Roomes
roonc101,817446,roonecl01,Clemon,Rooney
roonf101,121438,roonefr01,Frank,Rooney
roonj001,680701,roonejo01,John,Rooney
roonp101,121439,roonepa01,Pat,Rooney
rootc101,121440,rootch01,Charlie,Root
ropej001,121441,roperjo01,John,Roper
roquj101,121442,roquejo01,Jorge,Roque
roquj102,817443,roquejo02,José,Roque
roqur001,136305,roquera01,Rafael,Roque
rortb001,666163,rortvbe01,Ben,Rortvedt
rosaa001,489267,rosalad01,Adam,Rosales
rosaa002,451705,rosaral01,Alberto,Rosario
rosaa003,642708,rosaram01,Amed,Rosario
rosaa004,650738,rosaad01,Adonis,Rosa
rosab101,121445,rosarbu01,Buddy,Rosar
rosac001,460349,rosaca01,Carlos,Rosa
rosae001,592696,rosared01,Eddie,Rosario
rosae002,666703,rosareg01,Eguy,Rosario
rosaf001,425564,rosarfr01,Francisco,Rosario
rosaj001,121443,rosadjo01,José,Rosado
rosaj101,121446,rosarji01,Jimmy,Rosario
rosal001,449820,rosalle01,Leo,Rosales
rosal101,121444,rosadlu01,Luis,Rosado
rosam001,121447,rosarme01,Melvin,Rosario
rosar001,407837,rosarro01,Rodrigo,Rosario
rosar002,600968,rosarra01,Randy,Rosario
rosas001,466459,rosarsa02,Sandy,Rosario
rosas101,121448,rosarsa01,Santiago,Rosario
rosav001,121449,rosarvi01,Víctor,Rosario
rosaw001,501647,rosarwi01,Wilin,Rosario
rosea101,121461,rosenal01,Al,Rosen
roseb001,121455,rosebo01,Bobby,Rose
roseb002,121450,rosebr01,Brian,Rose
roseb003,543725,rosenbj01,B. J.,Rosenberg
roseb101,121471,roserbu01,Bunny,Roser
roseb102,121458,roselbo01,Bob,Roselli
roseb103,817439,roselba01,Basilio,Rosell
roseb701,431069,,Bob,Rosenberg
roseb801,463015,,Ben,Rosenthal
roseb901,,,Bill,Rosenberry
rosec101,121460,rosemch01,James,Roseman
rosec102,121451,rosech01,Chuck,Rose
rosed101,121459,roselda01,Dave,Rosello
rosed102,121452,rosedo01,Don,Rose
roseg101,121462,rosengo01,Goody,Rosen
roseg801,,,Glen,Rosenbaum
roseh101,121463,rosenha01,Harry,Rosenberg
rosej101,121456,rosebjo01,John,Roseboro
rosek001,670046,rosenke01,Kenny,Rosenberg
rosel101,121467,rosenla01,Larry,Rosenthal
rosel102,121464,rosenlo01,Lou,Rosenberg
rosem001,425852,rosemi01,Mike,Rose
rosem101,121466,rosenma01,Max,Rosenfeld
rosep001,121454,rosepe01,Pete,Rose
rosep002,121453,rosepe02,Pete,Rose
roser901,622329,,Randy,Rosenberg
roses001,121465,rosenst01,Steve,Rosenberg
roses101,121470,roserst01,Steve,Roser
roses102,121468,rosensi01,Simon,Rosenthal
roset001,572096,rosentr01,Trevor,Rosenthal
roseu101,817445,rose03,,Rose
rosew001,121469,rosenwa01,Wayne,Rosenthal
rosez101,121457,rosebze01,Rosie,Rosebraugh
rosis001,519229,rosinse01,Seth,Rosin
roskj001,132786,roskojo01,John,Roskos
rossb001,657745,rossmbu01,Bubby,Rossman
rossb101,121477,rossbo01,Bob,Ross
rossb102,121480,rossbu02,Buck,Ross
rossb103,121472,rossbu01,Buster,Ross
rossc001,425496,rossco01,Cody,Ross
rossc101,121484,rossmcl01,Claude,Rossman
rossc102,121474,rosscl01,Cliff,Ross
rossc103,121473,rossch01,Chet,Ross
rossd001,424325,rossda01,David,Ross
rossd101,121475,rossdo01,Don,Ross
rossd102,817434,rossdi01,Dick,Ross
rosse101,121476,rosser01,Ernie,Ross
rossf101,121485,rossofr01,Frank,Rosso
rossg101,121479,rossge01,Sidney,Ross
rossg102,121478,rossga01,Gary,Ross
rossh101,817435,rossho01,Howard,Ross
rossj001,121482,rossejo01,Joe,Rosselli
rossj002,605452,rossjo01,Joe,Ross
rossj101,121483,rossijo01,Joe,Rossi
rossm001,121481,rossma01,Mark,Ross
rossr001,121486,rossyri01,Rico,Rossy
rossr002,543726,rossro01,Robbie,Ross
rossr003,665759,rossora01,Ramón,Rosso
rossr901,,,Robert,Ross
rosst001,475115,rossty01,Tyson,Ross
rossw101,817432,rosswi01,William,Ross
rossz001,573127,rosscza01,Zac,Rosscup
rotbm101,121487,rotblma01,Marv,Rotblatt
rothb101,121491,rothebo01,Bobby,Rothermel
rothb102,121489,rothbr01,Braggo,Roth
rothb103,121490,rothebo02,Bob,Rothel
rothc101,121493,rothgcl01,Claude,Rothgeb
rothf101,121488,rothfr01,Frank,Roth
rothh101,817425,rothhe01,Herman,Roth
rothj101,121494,rothrja01,Jack,Rothrock
rothj102,121492,rothfja01,Jack,Rothfuss
rothl101,121495,rothsla01,Larry,Rothschild
rothm001,607706,rothmi01,Michael,Roth
rothr701,431070,,Ronald,Roth
rothr901,,,Roy,Roth
rottv001,457130,rottivi01,Vinny,Rottino
roung101,121496,rounsge01,Gene,Rounsaville
rounh901,,,Hank,Rountree
roupl001,694738,rouppla01,Landen,Roupp
rouse101,121497,roushed01,Edd,Roush
rousj101,817424,roussji01,Jimsey,Roussell
rousm001,425452,rousemi01,Mike,Rouse
routp101,121498,routcph01,Phil,Routcliffe
rovil101,817427,,Luciano,Rovira
rowaa001,400023,rowanaa01,Aaron,Rowand
rowad101,121499,rowanda01,Dave,Rowan
rowaj101,121500,rowanja01,Jack,Rowan
rowdw001,121501,rowdowa01,Wade,Rowdon
roweb001,594985,rowenbe01,Ben,Rowen
roweb101,121508,rowelba01,Bama,Rowell
rowed101,121503,rowedo01,Don,Rowe
rowed102,121502,roweda01,Dave,Rowe
rowee101,121509,rowened01,Ed,Rowen
roweh101,121504,roweha01,Harland,Rowe
rowej101,121505,roweja01,Jack,Rowe
rowek101,121506,roweke01,Ken,Rowe
rower801,,,Ralph,Rowe
rowes101,121507,rowesc01,Schoolboy,Rowe
roweu101,817428,rowe02,,Rowe
rowlc001,635903,rowlech01,Chris,Rowley
rowlc101,121510,rowlach01,Chuck,Rowland
rowlm101,121511,rowlami01,Mike,Rowland
rowlp801,492685,rowlapa99,Pants,Rowland
rowlr001,121512,rowlari01,Rich,Rowland
rowlr002,434884,rowlary01,Ryan,Rowland-Smith
rowsj801,494875,,James,Rowson
roxbj101,121513,roxbuji01,Jim,Roxburgh
roy-c101,121514,roych01,Charlie,Roy
roy-e101,121515,royem01,Emil,Roy
roy-j101,121516,royje01,Jean-Pierre,Roy
roy-l101,121517,roylu01,Luther,Roy
roy-n101,121518,royno01,Normie,Roy
roy-o101,817419,royor01,Ormsby,Roy
royad101,817423,royaldi01,Dizzy,Royal
royaj101,817420,royaljo01,Joe,Royal
roycc001,688297,roycrch01,Chris,Roycroft
roycg701,541663,,Greg,Royce
roycu101,817422,royce01,,Royce
royec101,817415,,Carlos,Royer
royes001,121519,royerst01,Stan,Royer
roysj001,121520,roystje01,Jerry,Royster
roysw101,121521,roystwi01,Willie,Royster
rozed001,121523,rozemda01,Dave,Rozema
rozed101,121522,rozekdi01,Dick,Rozek
roznv101,121524,roznovi01,Vic,Roznovsky
rua-r001,607387,ruary01,Ryan,Rua
ruanw001,400118,ruanwi01,Wilkin,Ruan
rubea101,121525,rubelal01,Al,Rubeling
rubes101,121526,ruberso01,Sonny,Ruberto
rubij101,121527,rubiojo01,Jorge,Rubio
rubla101,121528,rublear01,Art,Ruble
rucid001,607968,rucindr01,Drew,Rucinski
ruckd001,121529,ruckeda01,Dave,Rucker
ruckj101,121531,ruckejo01,Johnny,Rucker
ruckm001,621074,ruckemi01,Michael,Rucker
ruckn101,121530,ruckena01,Nap,Rucker
ruddf901,,,Frank,Rudderham
ruddj101,121532,ruddejo01,John,Rudderham
ruddw701,432625,,Will,Rudd
rudij101,121533,rudijo01,Joe,Rudi
rudod101,121538,rudoldi01,Dick,Rudolph
rudod102,121536,rudoldu01,John,Rudolph
rudod103,121535,rudoldo01,Don,Rudolph
rudoe101,121534,rudoler01,Ernie,Rudolph
rudok101,121537,rudolke01,Ken,Rudolph
rue-j901,,,Joe,Rue
ruebm001,121539,ruebema01,Matt,Ruebel
ruelm101,121540,ruelmu01,Muddy,Ruel
ruetd101,121542,ruethdu01,Dutch,Ruether
ruetk001,121541,rueteki01,Kirk,Rueter
ruf-d001,573131,rufda01,Darin,Ruf
rufer101,121543,ruferru01,Rudy,Rufer
ruffb001,121545,ruffibr01,Bruce,Ruffin
ruffc001,592704,ruffich01,Chance,Ruffin
ruffj001,121546,ruffijo01,Johnny,Ruffin
ruffl101,817416,ruffile01,Leon,Ruffin
ruffr101,121547,ruffire01,Red,Ruffing
ruffs001,121544,ruffcsc01,Scott,Ruffcorn
ruggj001,448605,ruggiju01,Justin,Ruggiano
ruhlg901,,,Gus,Ruhl
ruhlv001,121548,ruhleve01,Vern,Ruhle
ruiza101,817417,ruizan01,Antonio,Ruiz
ruizc001,434563,ruizca01,Carlos,Ruiz
ruizc101,121550,ruizch02,Chico,Ruiz
ruizc102,121549,ruizch01,Chico,Ruiz
ruizc701,674635,,Chris,Ruiz
ruize001,665923,ruizes01,Esteury,Ruiz
ruizj001,614179,ruizjo01,José,Ruiz
ruizk001,660688,ruizke01,Keibert,Ruiz
ruizn001,650204,ruizno01,Norge,Ruíz
ruizr001,457859,ruizra01,Randy,Ruiz
ruizr002,547004,ruizri01,Rio,Ruiz
ruizs101,817411,ruizsi01,Silvino,Ruiz
rullj101,121551,rullojo01,Joe,Rullo
rumbn001,592705,rumbeni01,Nick,Rumbelow
rumlw101,121552,rumlewi01,William,Rumler
runcd901,,,Dick,Runchey
rundr001,457858,rundlri01,Rich,Rundles
rungb901,427444,,Brian,Runge
runge901,,,Ed,Runge
rungp001,121553,rungepa01,Paul,Runge
rungp901,,,Paul,Runge
runnp101,121555,runnepe01,Pete,Runnels
runnt001,121554,runneto01,Tom,Runnells
runys001,132784,runyase01,Sean,Runyan
runzd001,502130,runzlda01,Dan,Runzler
rupej001,434666,rupejo01,Josh,Rupe
ruper001,150142,rupery01,Ryan,Rupe
ruppc001,519237,ruppca01,Cameron,Rupp
rusah101,817410,,Harry,Rusan
ruscg001,121556,ruschgl01,Glendon,Rusch
rusha101,121557,rushan01,Andy,Rush
rushb101,121558,rushbo01,Bob,Rush
rushd001,687221,rushida01,Dalton,Rushing
rushj001,425106,rushfji01,Jim,Rushford
rusia101,121559,rusieam01,Amos,Rusie
rusic001,543734,rusinch01,Chris,Rusin
rusks001,121560,ruskisc01,Scott,Ruskin
russa001,452240,russead01,Adam,Russell
russa002,608365,russead02,Addison,Russell
russa101,121562,russeal01,Allen,Russell
russa102,817408,russea03,A.,Russell
russa103,817409,,Aaron,Russell
russb001,121574,russebi01,Bill,Russell
russb101,817400,russebr01,Branch,Russell
russb102,817401,russebi02,Bill,Russell
russf101,817402,russefr01,Frank,Russell
russh101,121566,russeha01,Harvey,Russell
russj001,121569,russeje01,Jeff,Russell
russj002,121571,russejo02,John,Russell
russj003,460701,russeja02,James,Russell
russj101,121570,russejo01,John,Russell
russj102,121568,russeji01,Jim,Russell
russj103,121567,russeja01,Jack,Russell
russj104,121561,russjo01,John,Russ
russj105,817403,russejo03,John Henry,Russell
russk001,501835,russoke01,Kevin,Russo
russl101,121563,russele01,Lefty,Russell
russl102,121572,russell01,Lloyd,Russell
russm101,121575,russoma01,Marius,Russo
russp101,121573,russepa01,Paul,Russell
russp102,817406,russpy01,Pythias,Russ
russr101,121565,russeri01,Rip,Russell
russr102,121564,russere01,Reb,Russell
rustd101,121576,rustedi01,Dick,Rusteck
ruszh101,121577,ruszkha01,Hank,Ruszkowski
ruthb001,666164,ruthebl01,Blake,Rutherford
ruthb101,121578,ruthba01,Babe,Ruth
ruthd001,121581,ruthvdi01,Dick,Ruthven
ruthj101,121580,ruthejo01,Johnny,Rutherford
ruthj102,121579,rutheji01,Jim,Rutherford
rutlj001,592710,rutlejo01,Josh,Rutledge
rutlj002,671131,rutleja01,Jackson,Rutledge
rutnm101,121582,rutnemi01,Mickey,Rutner
rutsa001,668939,rutscad01,Adley,Rutschman
ryalm001,121583,ryalma01,Mark,Ryal
ryalr001,489277,ryalru01,Rusty,Ryal
ryanb001,124805,ryanb.01,B. J.,Ryan
ryanb002,453895,ryanbr01,Brendan,Ryan
ryanb101,121592,ryanbl01,Blondy,Ryan
ryanb102,121591,ryanbu01,Buddy,Ryan
ryanc101,121585,ryancy01,Cyclone,Ryan
ryanc102,121584,ryanco01,Connie,Ryan
ryand001,448767,ryandu01,Dusty,Ryan
ryanj001,150042,ryanja04,Jason,Ryan
ryanj002,657746,ryanjo04,Joe,Ryan
ryanj101,121589,ryanjo02,John,Ryan
ryanj102,121587,ryanja02,Jack,Ryan
ryanj103,121590,ryanja01,Jack,Ryan
ryanj104,121593,ryanja03,Jack,Ryan
ryanj105,121588,ryanji01,Jimmy,Ryan
ryanj106,121594,ryanjo01,Johnny,Ryan
ryank001,121596,ryanke01,Ken,Ryan
ryank002,594986,ryanky01,Kyle,Ryan
ryanm001,408050,ryanmi03,Mike,Ryan
ryanm101,121598,ryanmi02,Mike,Ryan
ryanm102,121586,ryanmi01,Mike,Ryan
ryann001,121597,ryanno01,Nolan,Ryan
ryanr001,233594,ryanro02,Rob,Ryan
ryanr002,656924,ryanry01,Ryder,Ryan
ryanr003,689981,ryanri01,River,Ryan
ryanr101,121599,ryanro01,Rosy,Ryan
ryanr102,817397,ryanre01,Red,Ryan
ryanw901,,,Red,Ryan
rybam101,121600,rybami01,Mike,Ryba
rybes901,,,Sy,Ryberg
rydet101,121601,ryderto01,Tom,Ryder
rye-g101,121602,ryege01,Gene,Rye
ryerg101,121603,ryersga01,Gary,Ryerson
ryu-h001,547943,ryuhy01,Hyun Jin,Ryu
ryu-j001,472490,ryuja01,Jae Kuk,Ryu
rzepm001,519240,rzepcma01,Marc,Rzepczynski
saala001,685314,saalfan01,Andrew,Saalfrank
saark001,424164,saarlki01,Kirk,Saarloos
sabac001,282332,sabatc.01,CC,Sabathia
sabeb001,121604,saberbr01,Bret,Saberhagen
sabee001,219294,sabeler01,Erik,Sabel
saboa101,121605,saboal01,Alex,Sabo
sabob001,666165,sabolbl01,Blake,Sabol
saboc001,121606,saboch01,Chris,Sabo
sabre001,681870,sabroer01,Erik,Sabrowski
saccm001,455986,saccoma01,Mark,Saccomanno
sackb001,121608,sackibr01,Brian,Sackinsky
sackf101,121607,sackafr01,Frank,Sacka
sadem101,121610,sadekmi01,Mike,Sadek
sader101,121609,sadecra01,Ray,Sadecki
sadlb001,452724,sadlebi01,Billy,Sadler
sadlb101,817396,sadlebi02,Bill,Sadler
sadlc001,424725,sadleca01,Carl,Sadler
sadlc002,594987,sadleca02,Casey,Sadler
sadld001,132620,sadledo01,Donnie,Sadler
sadlr001,430041,sadlera01,Ray,Sadler
sadob101,121614,sadowbo01,Bob,Sadowski
sadob102,121613,sadowbo02,Bob,Sadowski
sadoe101,121611,sadowed01,Ed,Sadowski
sadoj101,121612,sadowji01,Jim,Sadowski
sador001,455961,sadowry01,Ryan,Sadowski
sadot101,121615,sadowte01,Ted,Sadowski
sadzc001,592712,sadzeco01,Connor,Sadzeck
saenc001,430609,saenzch01,Chris,Sáenz
saeno001,121616,saenzol01,Olmedo,Sáenz
safft101,121617,saffeto01,Tom,Saffell
sagab801,532889,,Brendan,Sagara
sagea001,121619,sagera.01,A. J.,Sager
sageh101,121618,sageha01,Harry,Sage
sagep101,121620,sagerpo01,Pony,Sager
saggt001,695336,saggeth01,Thomas,Saggese
sagmm001,121621,sagmoma01,Marc,Sagmoen
saiev101,121622,saiervi01,Vic,Saier
sainj101,121623,sainjo01,Johnny,Sain
saipm001,134182,saipemi01,Mike,Saipe
saitt001,493416,saitota01,Takashi,Saito
sakal001,121627,sakatle01,Lenn,Sakata
salaa001,121629,salazan01,Angel,Salazar
salac001,663967,salazce01,César,Salazar
salac101,817392,salazca01,Cándido,Salazar
salad001,517593,salazda01,Danny,Salazar
salae001,674285,salazed01,Eduardo,Salazar
salae101,,,Ernie,Salamone
salaf001,477569,salasfe01,Fernando,Salas
salaj001,466838,salasju01,Juan,Salas
salaj002,434625,salazje01,Jeff,Salazar
salal001,121630,salazlu01,Luis,Salazar
salal101,817395,salazla01,Lázaro,Salazar
salam001,121628,salasma01,Mark,Salas
salam002,434978,salasma02,Marino,Salas
salao001,400073,salazos01,Oscar,Salazar
salas101,817394,salazsa01,Santiago,Salazar
salat001,573135,saladty01,Tyler,Saladino
salaw101,817391,salaswi01,Wilfredo,Salas
salea901,,,Al,Salerno
salec001,519242,salech01,Chris,Sale
salee101,121632,salesed01,Ed,Sales
salef101,121631,salefr01,Freddy,Sale
salih101,121633,salisha01,Harry,Salisbury
salis101,121634,salisbi01,Solly,Salisbury
salkb101,121636,salkebi01,Bill,Salkeld
salkr001,121635,salkero01,Roger,Salkeld
salls101,121637,sallesl01,Slim,Sallee
salmb001,445104,salmobr01,Brad,Salmon
salmc101,121639,salmoch01,Chico,Salmon
salmh101,817388,salmoha01,Harry,Salmon
salmr101,121638,salmoro01,Roger,Salmon
salmt001,121640,salmoti01,Tim,Salmon
saloa001,449162,saloman01,Ángel,Sálome
salte101,817389,salteed01,Edward,Salter
saltj001,457454,saltaja01,Jarrod,Saltalamacchia
saltj101,121641,saltzja01,Jack,Saltzgaver
salvg101,121642,salvegu01,Gus,Salve
salvj101,121643,salveja01,Jack,Salveson
salvm101,121644,salvoma01,Manny,Salvo
salvm102,817390,salvama01,Manuel,Salvat
samaj001,502188,samarje01,Jeff,Samardzija
sambj001,121645,sambijo01,Joe,Sambito
samce101,121646,samcoed01,Ed,Samcoff
samfr101,121647,samforo01,Ron,Samford
sammb001,676614,sammobr01,Bryan,Sammons
sammc001,460261,sammocl01,Clint,Sammons
sampa001,592716,sampsad01,Adrian,Sampson
sampb001,121649,samplbi01,Billy,Sample
sampb002,121648,sampebi01,Bill,Sampen
sampb003,136733,sampsbe01,Benj,Sampson
sampc001,448200,sampsch01,Chris,Sampson
sampe101,817382,sampsem01,Emanuel,Sampson
sampg701,431071,,Glenn,Sample
sampk001,572102,sampske01,Keyvius,Sampson
